cens1_mean,cens2_mean,cens3_mean,cens4_mean,cens5_mean,cens6_mean,cens7_mean,cens8_mean,cens9_mean,cens10_mean,cens11_mean,cens12_mean,cens1_var,cens2_var,cens3_var,cens4_var,cens5_var,cens6_var,cens7_var,cens8_var,cens9_var,cens10_var,cens11_var,cens12_var
0.13675003,0.22878312,0.5271258,0.117246315,0.3167759,0.056974,0.19392529,0.25944522,0.077932,0.37109232,0.04762108,0.14840871,0.01965321,0.022038838,0.039609585,0.0124244355,0.045671765,0.0053491164,0.017065914,0.023399398,0.007580845,0.04149786,0.006481351,0.02019159
0.30220124,0.14870289,0.2999505,0.17917605,0.39656565,0.18817276,0.2068458,0.39202365,0.09200041,0.23942232,0.07124997,0.19446547,0.04252571,0.0105095515,0.032043565,0.020919004,0.025758684,0.030699054,0.013604836,0.030186372,0.005187099,0.03962541,0.004251987,0.011561114
0.25058618,0.12486721,0.55515164,0.07071399,0.23876022,0.17165512,0.20503724,0.2965908,0.019128582,0.38467294,0.0037867408,0.037971668,0.053396966,0.0045366855,0.06818582,0.0030104956,0.017959043,0.052031558,0.009450925,0.011102181,0.00071040425,0.020121746,6.0882852e-05,0.0017682592
0.3081037,0.10780913,0.4480478,0.06325875,0.26519212,0.061254445,0.19535302,0.45916724,0.07932506,0.108238235,0.0457358,0.2677005,0.05482507,0.019541865,0.026098784,0.0021755297,0.067265466,0.0036586202,0.021896776,0.027256409,0.008942221,0.012571591,0.0055054016,0.02433576
0.052995525,0.029524203,0.55175084,0.08022027,0.06981066,0.13922688,0.2676402,0.60870993,0.11197498,0.19153772,0.16357201,0.01946394,0.0049205036,0.00077484694,0.026546353,0.02180676,0.022522828,0.015189305,0.00364977,0.0119364085,0.0030247795,0.011441432,0.017398365,0.0035783164
0.21983407,0.067174666,0.32802683,0.100777395,0.11233832,0.14818601,0.24253851,0.57697636,0.14357409,0.17836496,0.18093982,0.11097362,0.06888596,0.0024816804,0.044941187,0.012358032,0.011885717,0.017184872,0.014266658,0.019485038,0.020285308,0.015137455,0.06954472,0.009395188
0.07548347,0.09801692,0.37729466,0.06304472,0.16236739,0.24807742,0.36367285,0.5732623,0.13224809,0.12618028,0.071081266,0.17520745,0.011995412,0.02072801,0.04547935,0.011456323,0.031681698,0.017788395,0.0091033215,0.021090513,0.0069168773,0.013669323,0.013136894,0.017539412
0.22378173,0.099491775,0.50251424,0.04849197,0.22675823,0.18475692,0.25252637,0.36226657,0.06467231,0.36630884,0.020750824,0.052914843,0.03528417,0.006229935,0.08019811,0.0013807662,0.026557786,0.038196582,0.0055861827,0.015084722,0.0024600173,0.04421512,0.0016071547,0.0063981605
0.19478819,0.28491148,0.36282778,0.20635599,0.19907568,0.06544466,0.3020252,0.21849276,0.35144633,0.13665572,0.17100969,0.2332203,0.014660152,0.01707636,0.013260492,0.028957086,0.029863356,0.0041199266,0.039765585,0.030955344,0.053686082,0.016961483,0.012970258,0.035913322
0.13202545,0.14558601,0.28765246,0.12525728,0.33175284,0.19375752,0.38165388,0.29728302,0.16016519,0.22642131,0.15924504,0.3820673,0.007982541,0.011657343,0.032314107,0.0058146277,0.029504055,0.004652915,0.02404216,0.03603154,0.015527722,0.024392316,0.006073513,0.035235554
0.2214034,0.2359014,0.2282965,0.22795843,0.3638793,0.20385912,0.34600422,0.24507806,0.20607123,0.2242518,0.23784825,0.45681,0.0035348404,0.0023126544,0.0037458942,0.005454029,0.0207831,0.0028699096,0.004998213,0.003336545,0.0046403757,0.013358954,0.0042685545,0.010254937
0.25736004,0.016517192,0.08645986,0.1444396,0.26931947,0.029890047,0.055169273,0.21651387,0.19259438,0.4864239,0.11367354,0.3798564,0.06826571,0.0016276146,0.010782256,0.02718784,0.048074305,0.003058593,0.0043299613,0.019879304,0.016517822,0.08363995,0.032194026,0.035607863
0.220642,0.08417515,0.352048,0.1442817,0.20038927,0.09510052,0.27243653,0.15644412,0.07837297,0.26935643,0.0904094,0.23571506,0.07220942,0.014301282,0.095196314,0.029032385,0.05201761,0.018769234,0.06059576,0.03431678,0.014430486,0.036996014,0.01328572,0.06839327
0.2567499,0.32019004,0.2296126,0.22959648,0.27947435,0.25350672,0.32970175,0.27567023,0.29441562,0.31577376,0.21986666,0.26846153,0.00795514,0.016981175,0.0044913986,0.0006944288,0.0063109673,0.0014072515,0.004437946,0.0020004534,0.005976232,0.0221147,0.003885624,0.016061997
0.2208243,0.048382338,0.20871498,0.052742448,0.24988338,0.17175421,0.10802269,0.4479544,0.18650323,0.3970573,0.19182292,0.22737876,0.03910081,0.007049979,0.04062423,0.0070290496,0.04616679,0.057130117,0.00854548,0.043545254,0.005658194,0.022609109,0.0081467405,0.03198361
0.14855862,0.045492303,0.16233304,0.11368091,0.4617652,0.42626923,0.36938527,0.1363841,0.12180402,0.18297312,0.05432774,0.3011945,0.025147017,0.0020758687,0.030310072,0.0059103025,0.028698469,0.040323384,0.010481302,0.012986259,0.016808862,0.02359935,0.0029520064,0.045518477
0.08709303,0.1401399,0.074328,0.19002572,0.33440658,0.315743,0.32968944,0.13438427,0.26428524,0.33727738,0.10270844,0.26296455,0.012765212,0.02386759,0.011579152,0.030073954,0.041512854,0.01672956,0.018203003,0.008194868,0.046259515,0.0647736,0.0056760884,0.050183482
0.06472394,0.147961,0.2124707,0.14074306,0.4575767,0.3180655,0.3857523,0.11714902,0.12864608,0.3519229,0.047605686,0.24220216,0.0038113447,0.029011853,0.049023595,0.0071131913,0.022858385,0.0070175272,0.01280983,0.0049794633,0.014127611,0.049942642,0.0016047033,0.03244881
0.64922124,0.15452173,0.2626785,0.25423503,0.23167007,0.074205875,0.06895685,0.40204453,0.044051018,0.04837425,0.11527439,0.14460644,0.013044202,0.0049994783,0.032412715,0.03548077,0.0055337283,0.0063355626,0.0041558202,0.027178459,0.002634671,0.0022207785,0.020058945,0.003013651
0.3408104,0.26627365,0.32993704,0.25161532,0.30437982,0.27727604,0.29463425,0.2772399,0.21649823,0.24004227,0.21968827,0.24504785,0.018571192,0.0032741586,0.016792184,0.0040544164,0.0068873335,0.00960524,0.008198309,0.008714537,0.0033110708,0.00482161,0.004574566,0.006043234
0.041889627,0.051350955,0.53877723,0.120024726,0.059702765,0.18668182,0.05888446,0.04006023,0.07133649,0.31918085,0.6161075,0.15383868,0.003945288,0.0057784365,0.012567401,0.041300043,0.00896628,0.012487672,0.006665494,0.006940437,0.008204189,0.005809409,0.015879538,0.008776851
0.149657,0.28160664,0.34685034,0.36220682,0.56322867,0.28552672,0.25811106,0.21171081,0.10762897,0.16835968,0.058485378,0.15879525,0.005382113,0.0038594133,0.009174631,0.0052971533,0.0091747595,0.004148796,0.0029553191,0.004392026,0.0045003486,0.0072588534,0.003237904,0.008712695
0.17799816,0.3188458,0.30690563,0.31465885,0.45524764,0.2765903,0.25991765,0.30602047,0.18134482,0.20852487,0.13528366,0.23150913,0.006343973,0.0055927797,0.003427748,0.0037901723,0.0064453254,0.004054714,0.0037945975,0.012807336,0.004787744,0.015022752,0.0062123034,0.008010345
0.27720562,0.35017076,0.40035358,0.28948888,0.3505346,0.23089874,0.19383977,0.3976295,0.11935951,0.20717862,0.080881804,0.09520886,0.019660618,0.0071280706,0.008874432,0.0051559,0.005398488,0.0027221448,0.0042433655,0.030820303,0.0035445697,0.016359393,0.003968783,0.0040130564
0.12555371,0.21194689,0.2898565,0.30033082,0.38232854,0.2602433,0.2136855,0.3967583,0.18609439,0.35425588,0.08508986,0.10129947,0.0051253675,0.007741427,0.008281828,0.016701581,0.011465395,0.012852455,0.008789968,0.058362916,0.0073252255,0.024949942,0.0042012515,0.0048236824
0.17625704,0.2535601,0.3497163,0.3530611,0.47158703,0.3295026,0.279973,0.21109843,0.17298926,0.22931826,0.054306634,0.21098931,0.0037651355,0.0046921694,0.0052903164,0.0045155245,0.007498748,0.0031810487,0.0060051302,0.004544845,0.0049034525,0.02080472,0.0029418457,0.005709753
0.21688278,0.22440206,0.34163436,0.30784568,0.3866823,0.38864243,0.32884887,0.3531422,0.15887697,0.19752622,0.08648357,0.122369036,0.007920179,0.005443929,0.005692176,0.0034883583,0.005514034,0.0033563208,0.0040340154,0.009481158,0.004464155,0.009197767,0.0034762418,0.008979971
0.22744694,0.33790648,0.36691317,0.3294819,0.39084172,0.31809726,0.28624648,0.2643939,0.16263737,0.25364682,0.08407557,0.15935805,0.005718251,0.004608951,0.0045581227,0.005857742,0.004894089,0.0033769326,0.0058170925,0.0061086216,0.0038242817,0.010238794,0.0024868546,0.0044261273
0.19867179,0.26824287,0.28827626,0.3046098,0.42145905,0.24208383,0.2286967,0.29440054,0.19368936,0.3405245,0.105860285,0.20674017,0.019715486,0.006243531,0.010850964,0.0073186033,0.0063088313,0.0040451037,0.0038388795,0.015674636,0.0059366785,0.034331836,0.0063317274,0.009562812
0.196275,0.32451883,0.37616628,0.24599929,0.3743037,0.26913878,0.21482973,0.33623478,0.15778905,0.31744394,0.11883286,0.21218233,0.003596742,0.008590425,0.004406226,0.0016855245,0.008240029,0.0018510364,0.0039712675,0.027927974,0.004065686,0.020181645,0.0042487723,0.008901942
0.20127995,0.2226465,0.37904948,0.41219783,0.44003496,0.32824862,0.23052391,0.28682038,0.15755785,0.21998571,0.07794496,0.17354129,0.0017060267,0.001269671,0.0041298955,0.0019488734,0.002689094,0.003426562,0.0012387553,0.007928141,0.008322831,0.007106568,0.0031096376,0.0072968127
0.19845068,0.3544296,0.4060186,0.2756294,0.39552742,0.29860508,0.23592016,0.16099656,0.18555485,0.39338785,0.0721903,0.10734408,0.0032680328,0.0038765208,0.01187513,0.003871342,0.006056467,0.0041690646,0.00486644,0.0028688738,0.004490969,0.007511403,0.0020949654,0.006168389
0.13631137,0.20808817,0.13840333,0.11536047,0.19022824,0.44831347,0.10892841,0.11186434,0.188016,0.17993152,0.60991365,0.24258846,0.0072158664,0.024675531,0.014442293,0.015746742,0.022894612,0.0057861255,0.0095893685,0.0062740548,0.0057401694,0.011391438,0.011717949,0.010173526
0.21629597,0.23899285,0.27263588,0.24962911,0.30596647,0.23547444,0.33473378,0.2367232,0.27978233,0.2875663,0.25703636,0.3203434,0.0043206,0.0077542253,0.01266742,0.004436564,0.017033244,0.007668624,0.0095503805,0.0065265195,0.012501719,0.010792469,0.0064153858,0.013065121
0.22957323,0.27166352,0.3699013,0.22195855,0.25750586,0.21119902,0.32312423,0.3063659,0.26565886,0.3761886,0.22566803,0.25864807,0.0013923888,0.0027090644,0.009901032,0.0010432235,0.008560366,0.0035911337,0.0025906977,0.00803748,0.0019034782,0.005702476,0.0009840284,0.0019235584
0.14741082,0.21893914,0.23600425,0.21645856,0.42058972,0.24276033,0.11925054,0.2817016,0.35957795,0.41993815,0.25357646,0.22728674,0.0055279857,0.020081684,0.0027239013,0.0021807577,0.011852296,0.001413282,0.0032031836,0.0021734976,0.0039530094,0.016968518,0.0034508575,0.003304547
0.28099746,0.2306249,0.25304192,0.20886809,0.22561143,0.21786514,0.27198598,0.27331182,0.27283555,0.32847646,0.31021488,0.43631485,0.0035792037,0.0016899572,0.0028477905,0.0038294473,0.0066961404,0.0019010368,0.0031979827,0.0020716246,0.0020515218,0.0052830484,0.0030807394,0.00802085
0.41802284,0.09021035,0.46142814,0.060045213,0.11014853,0.24610144,0.19492517,0.28086337,0.10140731,0.24909161,0.19901903,0.03190614,0.049997453,0.005389509,0.035797812,0.0038507918,0.013224124,0.024882875,0.012843522,0.058269545,0.008342597,0.034545068,0.0499053,0.0012448067
0.13234286,0.122276574,0.55926424,0.12805563,0.21868524,0.3030496,0.19130589,0.2632087,0.14752336,0.42318535,0.080233745,0.012435133,0.0437605,0.007524466,0.017211795,0.0060180104,0.011210944,0.026310634,0.0067138197,0.022684196,0.0068974816,0.019989146,0.016698401,0.0005031276
0.17967951,0.20602441,0.5572141,0.21702716,0.22584559,0.24460311,0.19028617,0.20675813,0.11852686,0.31270546,0.18754676,0.02076347,0.025153916,0.013616908,0.023310237,0.013537608,0.01630532,0.021775404,0.0069549712,0.017797694,0.0072946786,0.026915131,0.056813408,0.0011514
0.27297387,0.07963217,0.3438113,0.05776804,0.1570584,0.18901972,0.19384903,0.20638412,0.18025948,0.5973456,0.057849463,0.15064071,0.045726974,0.007216436,0.052184064,0.004378653,0.02342245,0.010073777,0.008997722,0.025881369,0.005563897,0.018958068,0.0030451538,0.03641705
0.5502754,0.04766343,0.1812884,0.115541674,0.10064829,0.20825309,0.055164598,0.43420967,0.0916268,0.007491606,0.033344466,0.23356299,0.05092407,0.0023615877,0.04141237,0.02252128,0.020486845,0.046547648,0.006295373,0.052517787,0.025340902,0.0004490309,0.0053861453,0.06553384
0.685423,0.045676988,0.09178416,0.08974081,0.020162566,0.10923185,0.02656535,0.53955,0.13651325,0.018052187,0.077696525,0.09400014,0.01281213,0.0018644149,0.021732157,0.01840196,0.0009808477,0.018123712,0.0021363879,0.026371637,0.04396896,0.0014298984,0.020132184,0.0058186827
0.48001635,0.10777454,0.18018648,0.18346643,0.16499504,0.44293576,0.08252715,0.42689735,0.1284639,0.024713453,0.08814883,0.10691906,0.037505567,0.015532737,0.024571745,0.020962596,0.013012026,0.039053336,0.005491728,0.036777,0.025628963,0.0017086493,0.017458651,0.0055437824
0.20028932,0.10819961,0.09461389,0.05794754,0.2995421,0.22716472,0.2136798,0.19264951,0.16132471,0.29734242,0.11148813,0.25925785,0.033854283,0.02612341,0.024795506,0.005422292,0.05349764,0.064082876,0.0647718,0.02818361,0.0523606,0.08443707,0.01910695,0.061447993
0.37980777,0.20454246,0.21444881,0.08958797,0.16128716,0.10892848,0.25497818,0.36718935,0.11646414,0.16424726,0.11369902,0.26290652,0.079195336,0.024249459,0.03515797,0.012702797,0.02464017,0.011350052,0.074842125,0.03506889,0.012789253,0.021447292,0.01314153,0.05530934
0.24101721,0.19167797,0.15954384,0.20919803,0.29607636,0.22577195,0.41693357,0.28285918,0.2339518,0.18820454,0.18619232,0.4523996,0.007061168,0.0093986215,0.006206522,0.008050156,0.021896293,0.0073310947,0.012877082,0.0062125972,0.0049832314,0.0032619666,0.0029934398,0.023803798
0.464757,0.08647711,0.23250405,0.034794815,0.24145903,0.047374133,0.08540159,0.44629562,0.13787836,0.34485245,0.033244956,0.18586843,0.044763684,0.009089207,0.03583887,0.0069153486,0.031702016,0.006229921,0.01792274,0.036844037,0.0157852,0.042835873,0.0043690163,0.02856916
0.3016413,0.16598831,0.270507,0.20133296,0.32313353,0.2541848,0.17764892,0.21716426,0.13861473,0.2843726,0.28058106,0.20809628,0.030141331,0.015739117,0.043154452,0.013222537,0.022936886,0.021028545,0.011744514,0.033287294,0.017823657,0.0328847,0.03939903,0.01676367
0.46829367,0.2145904,0.04838292,0.20772317,0.037215598,0.31277856,0.029207772,0.17782412,0.32444456,0.09858512,0.2708317,0.08177027,0.06262565,0.061621748,0.002895359,0.04548018,0.004580786,0.042158928,0.0021163684,0.017364252,0.039474282,0.009114263,0.06773796,0.0075634806
0.5351774,0.0146844415,0.082158536,0.17904864,0.072233304,0.5386744,0.034422796,0.18329845,0.17688625,0.047937486,0.05679326,0.034272652,0.044324733,0.0012341718,0.039761122,0.04914261,0.013516221,0.0374684,0.0033469952,0.041384168,0.05047393,0.005552602,0.011447965,0.008987476
0.20158432,0.4828901,0.1761164,0.25124282,0.30030727,0.1522704,0.32539952,0.08806012,0.26780465,0.07709728,0.106809326,0.2655416,0.0070303977,0.04646305,0.012533815,0.024431504,0.030215956,0.007942495,0.027534278,0.007969561,0.024396408,0.011677831,0.008970583,0.036471236
0.16639951,0.26699606,0.3224888,0.17811559,0.34666604,0.1732091,0.291358,0.23713548,0.0894049,0.27015874,0.108833,0.33213478,0.010890938,0.014221088,0.017825412,0.007852392,0.027667027,0.01159446,0.025730584,0.04198144,0.0043348856,0.060073156,0.008024899,0.040874943
0.11108471,0.25854784,0.15980932,0.11425536,0.35568365,0.11849034,0.29296827,0.04493792,0.09514453,0.28009295,0.09966196,0.31241882,0.014727351,0.038395192,0.050120853,0.018170523,0.084752336,0.023062801,0.07289711,0.0046756184,0.024095133,0.065309614,0.012039304,0.050885938
0.20128265,0.076329835,0.108450025,0.11425969,0.24591693,0.24132885,0.3111376,0.30827793,0.17010292,0.22120501,0.21929096,0.29383874,0.040374883,0.007147558,0.025508497,0.01780201,0.047770496,0.042286877,0.03820752,0.03562493,0.020759786,0.03069077,0.0388074,0.061323058
0.065017596,0.10046417,0.18707453,0.12277692,0.32320675,0.154879,0.13930371,0.37383786,0.33506423,0.5254856,0.31935877,0.11021066,0.012390615,0.009708806,0.017957605,0.010532875,0.011746327,0.0077837463,0.00698234,0.021738047,0.010150887,0.012639229,0.018006306,0.0059345844
0.0772406,0.19406447,0.4297579,0.15760398,0.34119612,0.16401497,0.32227895,0.27406073,0.04801182,0.37151024,0.06795741,0.17498896,0.00451839,0.01111727,0.021589046,0.0073628486,0.029057186,0.011263686,0.020136215,0.046060458,0.0031354853,0.057951726,0.005349135,0.03164025
0.13998389,0.19238253,0.5479834,0.21649179,0.19193119,0.16547106,0.15301134,0.2323928,0.11840599,0.4116614,0.25813285,0.078308344,0.013417217,0.0053054765,0.024739617,0.021856278,0.020457972,0.017393697,0.012179192,0.009207367,0.022648994,0.018668685,0.020233862,0.012397373
0.23867904,0.34866202,0.507355,0.22164004,0.20720497,0.24100573,0.31140533,0.17516464,0.15816018,0.3009839,0.14716358,0.18760338,0.014661198,0.006192877,0.01739966,0.014567092,0.0061965203,0.0034148742,0.010252913,0.0044931797,0.0064471224,0.010343802,0.0062253815,0.013695502
0.13627182,0.094015606,0.22052309,0.020762295,0.1008349,0.049570788,0.40257296,0.48605835,0.1890707,0.35185778,0.08923405,0.18578447,0.059683852,0.01520596,0.04243212,0.0021226285,0.015706852,0.0041494803,0.03623802,0.045438398,0.010083236,0.032233775,0.0065935426,0.040909544
0.28840235,0.17281131,0.51786155,0.1968297,0.17928305,0.20265494,0.24686106,0.4238147,0.05537821,0.16138053,0.06246548,0.05878903,0.040597744,0.012835492,0.031604353,0.0064975363,0.016490174,0.024951605,0.013472843,0.02528259,0.006150552,0.028559584,0.015818587,0.007715404
0.08617372,0.20252848,0.30587408,0.21274938,0.55553925,0.19821538,0.25358215,0.16880041,0.15915044,0.43224832,0.10443834,0.14499398,0.005099603,0.0062619876,0.027349874,0.004553576,0.015058473,0.0058535645,0.010264588,0.01624602,0.0052904207,0.015981324,0.0044773095,0.011588687
0.22708477,0.26288104,0.26464096,0.22899576,0.35509458,0.18972346,0.27104262,0.303125,0.2826519,0.4481032,0.23980704,0.23591918,0.003514814,0.0014146192,0.004923094,0.004131454,0.0043749115,0.0026464812,0.002685641,0.0025944533,0.0022640007,0.0052810395,0.0011601936,0.00059918786
0.15289468,0.42659825,0.089533076,0.29349723,0.31332964,0.46792996,0.2076718,0.115977645,0.30003315,0.041184265,0.044083107,0.037357595,0.012439646,0.029005231,0.007377361,0.03447965,0.025658531,0.037592478,0.017573228,0.011081363,0.03244829,0.011882231,0.009582749,0.0027716511
0.19342831,0.32636458,0.09173545,0.2000619,0.21664214,0.31744745,0.2776273,0.19562669,0.25623542,0.06371478,0.2809728,0.06666831,0.038408894,0.05799157,0.011479955,0.043279756,0.03154867,0.03436932,0.049578454,0.012133392,0.044658158,0.006618892,0.051614817,0.010093111
0.28829998,0.053281132,0.17704889,0.12978588,0.19208905,0.45818985,0.16661625,0.29300585,0.21713826,0.20763873,0.20657608,0.06250893,0.04827563,0.0062047075,0.044950493,0.028804,0.017839907,0.04979994,0.010776642,0.031090757,0.050280366,0.05142515,0.019738004,0.009659801
0.51587117,0.042150915,0.12121199,0.0197436,0.25997373,0.1544406,0.0986005,0.48721993,0.04908662,0.12492804,0.015358036,0.2588245,0.04454596,0.00417345,0.022872865,0.0013425046,0.038160894,0.0418257,0.015124033,0.063900135,0.0048062103,0.018251933,0.0016567999,0.036798827
0.19300303,0.30551162,0.24277063,0.23529062,0.37525752,0.28273293,0.2708862,0.34425455,0.27349666,0.33011985,0.24880162,0.1805706,0.0041639027,0.0037903066,0.0022548288,0.0021834655,0.019618027,0.0029659893,0.002321275,0.0039355475,0.0033194693,0.006371257,0.0043851365,0.008919609
0.15105215,0.066145785,0.47897494,0.25324336,0.21068287,0.051493626,0.11399486,0.5397264,0.22255781,0.15814258,0.25706166,0.039013583,0.027802873,0.0037705875,0.030523624,0.0443503,0.026588282,0.0020890106,0.0036028707,0.007317526,0.0056425137,0.010847563,0.020220717,0.003164868
0.1992869,0.0657173,0.37268448,0.05527843,0.3199799,0.027521135,0.15353642,0.2551269,0.13316031,0.38253304,0.07911933,0.24038576,0.04928636,0.005486533,0.056611646,0.003969579,0.049665343,0.0011330735,0.01016153,0.046555303,0.010513116,0.08535019,0.00462967,0.07104316
0.040687397,0.081905715,0.42752218,0.04953489,0.1830282,0.27627206,0.0954498,0.03715369,0.07236776,0.37233874,0.38961518,0.061935727,0.0026850647,0.0062387725,0.07891005,0.003680249,0.028107597,0.05770035,0.006447148,0.007328801,0.0046892734,0.07120309,0.11517555,0.004714938
0.03965184,0.2871741,0.06530745,0.0350238,0.048494708,0.0815155,0.3688127,0.112826176,0.26250184,0.48523846,0.14258891,0.17533602,0.0026194733,0.053646576,0.015860286,0.0041837776,0.0097479,0.0089648,0.083098784,0.009828009,0.030682914,0.13191085,0.015552785,0.031491414
